tconst,title,actor,actress,director,startYear,runtimeMinutes,genres,averageRating,numVotes
tt0205290,The Sawyers,,,,1999.0,85.0,Drama,7.4,12
tt0205301,One Down,,,,1996.0,90.0,"Drama,Family",4.7,13
tt0205307,Paddy,,,,1999.0,90.0,Drama,5.3,23
tt0205314,Pesel Ha'Zahav,,,,1998.0,55.0,Documentary,5.6,22
tt0205332,"I'm the Elephant, U Are the Mouse",,,,1994.0,106.0,Drama,6.9,77
tt0205380,Sanam Teri Kasam,,,,2009.0,170.0,"Action,Drama,Romance",4.2,183
tt0205388,See Dick Die,,,,1999.0,84.0,Drama,7.0,67
tt0205395,Shanghai Affairs,,,,1998.0,90.0,"Action,Drama,Romance",5.7,231
tt0205407,Seven Days in Elul,,,,1999.0,55.0,Drama,7.7,7
tt0205411,Show Girls,,,,1999.0,52.0,"Documentary,History",5.3,225
tt0205418,The Smokers,,,,2000.0,96.0,Thriller,2.9,2852
tt0205422,Le sourire du clown,,,,1999.0,89.0,"Drama,Romance,Thriller",5.5,93
tt0205427,Staub vor der Sonne,,,,1990.0,87.0,inconnus,6.2,6
tt0205445,Tamanna,,,,1998.0,127.0,Drama,7.2,352
tt0205451,Tenchi Forever!: The Movie,,,,1999.0,95.0,"Adventure,Animation,Comedy",7.1,766
tt0205461,Thomas and the Magic Railroad,,,,2000.0,85.0,"Adventure,Comedy,Drama",4.2,4613
tt0205484,Triangle Square,,,,1998.0,94.0,Comedy,6.9,40
tt0205497,Borders,,,,1999.0,56.0,Documentary,6.1,12
tt0205498,Venus and Mars,,,,2001.0,94.0,"Comedy,Romance",6.0,222
tt0205505,The Journey to Paris,,,,1999.0,85.0,Comedy,5.2,112
tt0205526,Wildflower,,,,2000.0,92.0,Thriller,3.6,181
tt0205718,Coconut Heads,,,,2000.0,95.0,Comedy,4.2,162
tt0205722,Absolute Aggression,,,,1996.0,91.0,"Action,Sci-Fi,Thriller",3.2,145
tt0205725,"Farewell, Home Sweet Home",,,,1999.0,118.0,"Comedy,Drama",7.1,1008
tt0205727,With Fire As Witness,,,,1999.0,100.0,Drama,8.3,69
tt0205729,Airboss III: The Payback,,,,2000.0,92.0,"Action,Adventure",3.8,56
tt0205735,Criminal Lovers,,,,1999.0,96.0,"Crime,Drama,Thriller",6.5,4386
tt0205738,AmnesiA,,,,2001.0,90.0,"Comedy,Drama,Mystery",6.6,526
tt0205774,The Big Split,,,,1999.0,90.0,"Comedy,Romance",6.1,107
tt0205778,A Question of Faith,,,,2000.0,90.0,"Drama,Fantasy",6.6,83
tt0205835,Compadres a la Mexicana,,,,1990.0,90.0,Comedy,5.9,10
tt0205836,Tutto l'amore che c'è,,,,2000.0,95.0,Drama,6.7,379
tt0205843,Heart of the Warrior,,,,1999.0,110.0,"Action,Adventure,Drama",5.5,1023
tt0205873,The Dish,,,,2000.0,101.0,"Comedy,Drama,History",7.2,16821
tt0205882,Una donna da guardare,,,,1991.0,100.0,Comedy,3.8,54
tt0205884,One Woman for Everyone,,,,1991.0,81.0,Drama,4.5,46
tt0205899,Echo of Blue,,,,1996.0,90.0,inconnus,6.1,30
tt0205907,Enbalming,,,,1999.0,96.0,"Drama,Horror,Mystery",5.3,254
tt0205924,Fantozzi 2000 - La clonazione,,,,1999.0,100.0,Comedy,4.5,1134
tt0205936,Five Seconds to Spare,,,,2000.0,99.0,"Crime,Mystery,Thriller",5.2,247
tt0205963,The Geisha House,,,,1998.0,113.0,Drama,7.0,248
tt0205967,Get the Hell Out of Hamtown,,,,1997.0,98.0,"Comedy,Drama",8.8,12
tt0205968,Gharwali Baharwali,,,,1998.0,138.0,Comedy,4.6,727
tt0205976,The Big Snake of the World,,,,1999.0,99.0,Drama,5.9,95
tt0206013,My Neighbors the Yamadas,,,,1999.0,104.0,"Animation,Comedy,Family",7.1,15158
tt0206020,Hote Hote Pyar Hogaya,,,,1999.0,140.0,"Action,Crime,Romance",4.4,338
tt0206048,Is That All There Is?,,,,1992.0,52.0,Comedy,7.1,137
tt0206067,Kachche Dhaage,,,,1999.0,144.0,"Action,Drama,Thriller",6.0,1682
tt0206072,Keïd Ensa,,,,1999.0,90.0,"Drama,Family,Music",6.0,92
tt0206074,Kimi no tame ni dekiru koto,,,,1999.0,113.0,"Drama,Romance",7.2,11
tt0206075,The King's Guard,,,,2000.0,92.0,Adventure,3.4,606
tt0206087,Liberate i pesci!,,,,2000.0,93.0,Comedy,6.2,194
tt0206088,Bundle of Joy,,,,2000.0,91.0,Comedy,6.2,344
tt0206093,Holy Tongue,,,,2000.0,110.0,Comedy,6.7,551
tt0206098,Alma Mater,,,,2002.0,80.0,Drama,6.9,68
tt0206107,What I Saw in Hebron,,,,1999.0,73.0,Documentary,6.9,15
tt0206113,Madison,Jim Caviezel,,,2001.0,94.0,"Drama,Sport",6.3,1515
tt0206117,Manolito Four Eyes,,,,1999.0,89.0,"Comedy,Family",6.1,1190
tt0206124,Martin,,,,1999.0,50.0,Documentary,7.3,12
tt0206128,Si fa presto a dire amore...,,,,2000.0,95.0,Comedy,4.7,53
tt0206151,"My Father, My Mother, My Brothers and My Sisters",,,,1999.0,90.0,"Comedy,Family",5.2,313
tt0206184,On Edge,,,,2001.0,93.0,"Comedy,Romance,Sport",5.0,305
tt0206187,Keep the River on Your Right: A Modern Cannibal Tale,,,,2000.0,93.0,"Adventure,Documentary,Romance",6.8,841
tt0206200,Johnny the Partisan,,,,2000.0,135.0,"Drama,War",6.4,325
tt0206207,Picture of Priority,,,,1998.0,97.0,Drama,4.2,14
tt0206211,A Pocket Full of Dreams,,,,2001.0,100.0,Drama,7.6,10
tt0206216,Railroad Man,,,,1999.0,112.0,Drama,7.2,1262
tt0206223,Press Run,,,,2000.0,93.0,Thriller,4.3,145
tt0206224,Emilia's Friends,,,,1996.0,90.0,Drama,7.5,41
tt0206226,Psycho Beach Party,,,,2000.0,95.0,"Comedy,Horror,Mystery",6.0,6423
tt0206275,Save the Last Dance,,,,2001.0,112.0,"Drama,Music,Romance",6.2,64500
tt0206281,Senza movente,,,,1999.0,88.0,"Crime,Drama,Thriller",7.5,22
tt0206285,Sexual Chemistry,,,,1999.0,97.0,"Comedy,Sci-Fi",4.6,312
tt0206303,After the End of the World,,,,1998.0,112.0,"Comedy,Drama,Romance",7.0,258
tt0206309,Sometime in August,,,,1999.0,82.0,Drama,7.7,35
tt0206313,The Spring Festival,,,,1991.0,90.0,Drama,7.6,275
tt0206314,Joy Ride,,,,2001.0,97.0,"Action,Mystery,Thriller",6.6,73350
tt0206321,Bitter Sugar,,,,1998.0,90.0,Drama,5.6,22
tt0206334,Gen-X Cops,,,,1999.0,114.0,"Action,Comedy,Crime",5.9,2373
tt0206351,Tobia al caffè,,,,2000.0,98.0,Comedy,6.0,21
tt0206367,The Trumpet of the Swan,,,,2001.0,75.0,"Animation,Drama,Family",5.0,1247
tt0206373,Tøser + Drengerøve,,,,1998.0,64.0,Drama,7.0,34
tt0206385,Idle Running,,,,1999.0,90.0,"Comedy,Drama",7.5,406
tt0206393,La via degli angeli,,,,1999.0,121.0,"Comedy,Romance",6.3,186
tt0206405,Warm Blooded Killers,,,,1999.0,83.0,"Comedy,Crime",5.9,113
tt0206420,Woman on Top,,,,2000.0,92.0,"Comedy,Fantasy,Romance",5.3,10789
tt0206427,The Mirror,,,,1999.0,87.0,"Crime,Horror,Mystery",5.0,156
tt0206439,Yaban,,,,1996.0,85.0,"Drama,War",7.4,138
tt0206457,On Air,,,,1999.0,80.0,Drama,6.8,7
tt0206461,"À propos de Nice, la suite",,,,1995.0,100.0,Documentary,5.9,144
tt0206544,Alive: 20 Years Later,,,,1993.0,51.0,Documentary,7.3,115
tt0206545,Along for the Ride,,,,2000.0,99.0,Drama,7.3,62
tt0206546,Un altr'anno e poi cresco,,,,2001.0,83.0,inconnus,5.3,25
tt0206570,Auditions,,,,1999.0,85.0,inconnus,6.8,63
tt0206582,Bashtata na yaytzeto,,,,1991.0,103.0,Fantasy,4.7,30
tt0206591,Big Monday,,,,1999.0,75.0,inconnus,5.8,25
tt0206608,The Farewell,,,,2000.0,97.0,"Biography,Comedy,Drama",6.2,192
tt0206610,Bugaboo,,,,1999.0,82.0,Comedy,5.3,29
tt0206611,Burbujas de amor,,,,1991.0,90.0,Comedy,5.7,10
tt0206628,Connection by Fate,,,,1998.0,108.0,Drama,6.3,16
tt0206634,Children of Men,"Clive Owen,Michael Caine",Julianne Moore,Alfonso Cuarón,2006.0,109.0,"Action,Drama,Sci-Fi",7.9,515341
tt0206670,Bear on the Run,,,,2000.0,95.0,Family,5.5,51
tt0206694,Somewhere in the Night,,,,2000.0,90.0,Drama,6.7,48
tt0206698,Driven,,,,1998.0,95.0,Horror,5.8,80
tt0206742,Fast Food Fast Women,,,,2000.0,95.0,"Comedy,Romance",6.4,2129
tt0206746,Film ist.,,,,1998.0,60.0,Documentary,7.5,128
tt0206758,Forgotten Fires,,,,1998.0,57.0,Documentary,8.9,11
tt0206762,Friends and Family,,,,2001.0,87.0,"Comedy,Crime",6.3,1497
tt0206767,Gatta alla pari,,,,1993.0,75.0,inconnus,4.0,29
tt0206778,2 Birds with 1 Stallone,,,,2002.0,76.0,Drama,6.5,68
tt0206795,A Handful of Grass,,,,2000.0,100.0,Drama,6.6,239
tt0206805,Nós Que Aqui Estamos por Vós Esperamos,,,,1999.0,73.0,Documentary,8.0,753
tt0206806,Hermano,,,,2007.0,94.0,Drama,7.3,90
tt0206833,Iran Is My Land,,,,1999.0,84.0,"Drama,Fantasy,History",7.0,166
tt0206836,Mystery at Sam's,,,,2002.0,78.0,inconnus,7.3,20
tt0206845,Joseph's Gift,,,,1999.0,94.0,Drama,6.8,113
tt0206858,Kopfleuchten,,,,1998.0,90.0,Documentary,8.2,59
tt0206866,King of Thieves,,,,2003.0,101.0,Drama,7.1,415
tt0206872,The Last Big Attraction,,,,1999.0,90.0,"Comedy,Romance",7.3,75
tt0206885,Letter from Waco,,,,1997.0,60.0,Documentary,7.5,8
tt0206893,Jazz Seen: The Life and Times of William Claxton,,,,2001.0,81.0,Documentary,7.3,61
tt0206896,Dance of Life,,,,1998.0,54.0,Documentary,5.3,24
tt0206917,The Man Who Cried,,Cate Blanchett,,2000.0,100.0,"Drama,Music,Romance",6.1,16149
tt0206921,Mann - Soul's Heart,,,,1999.0,160.0,"Drama,Romance",6.1,5714
tt0206926,Maybe Baby,,,,2000.0,104.0,"Comedy,Romance",5.6,6024
tt0206944,"Mobutu, roi du Zaïre",,,,1999.0,135.0,Documentary,7.7,214
tt0206963,My First Mister,,,,2001.0,109.0,"Comedy,Drama,Romance",7.2,5784
tt0206990,G4 te gong,,,,1997.0,109.0,Action,5.5,142
tt0207002,Paradise Grove,,,,2003.0,93.0,"Comedy,Drama",5.7,73
tt0207030,Punitive Damage,,,,1999.0,73.0,Documentary,7.1,88
tt0207036,Luck of the Draw,Michael Madsen,,,2000.0,101.0,"Crime,Drama,Thriller",5.1,682
tt0207051,The Journey to Kafiristan,,,,2001.0,101.0,Drama,6.0,335
tt0207061,Rollergator,,,,1996.0,83.0,Family,1.2,753
tt0207116,Something More,,,,1999.0,98.0,"Comedy,Drama,Romance",6.0,240
tt0207130,On the Beach Beyond the Pier,,,,2000.0,130.0,Drama,7.2,29
tt0207150,Rekni mi neco o sobe - René,,,,1992.0,60.0,Documentary,8.9,7
tt0207161,Time Share,,,,2000.0,87.0,"Comedy,Family,Romance",5.7,1463
tt0207163,Tolerance,,,,2000.0,100.0,"Drama,Thriller",6.3,498
tt0207166,Os Trapalhões e a Árvore da Juventude,,,,1991.0,100.0,"Comedy,Family",5.2,427
tt0207195,Wadd: The Life & Times of John C. Holmes,,,,1999.0,105.0,"Biography,Documentary",6.8,940
tt0207198,What to Do in Case of Fire,,,,2001.0,101.0,"Action,Comedy,Drama",6.8,3723
tt0207201,What Women Want,Mel Gibson,Helen Hunt,,2000.0,127.0,"Comedy,Fantasy,Romance",6.4,215973
tt0207212,Winding Roads,,,,1999.0,90.0,Drama,5.2,149
tt0207284,"50, 000, 000 Joe Franklin Fans Can't Be Wrong",,,,1997.0,60.0,"Biography,Documentary",5.6,18
tt0207296,After the Rain,,,,2000.0,87.0,"Crime,Drama,Thriller",5.0,98
tt0207333,Believe,,,,2000.0,96.0,"Family,Horror",5.1,882
tt0207337,The Big Thing,,,,2000.0,90.0,Comedy,4.7,31
tt0207341,Biwi No. 1,,,,1999.0,159.0,"Comedy,Drama,Romance",5.7,6106
tt0207346,Blobermouth,,,,1991.0,86.0,"Comedy,Horror,Sci-Fi",6.1,97
tt0207357,Broken Trust,,,,1993.0,93.0,Drama,4.3,24
tt0207363,Laura Cadieux... la suite,,,,1999.0,98.0,Comedy,5.4,223
tt0207377,Chain of Command,,,,2000.0,96.0,"Action,Adventure,Thriller",4.6,914
tt0207379,The Channeler,,,,1991.0,90.0,Horror,4.7,99
tt0207406,Desvestidas y alborotadas,,,,1991.0,79.0,Comedy,2.1,15
tt0207415,Doli Saja Ke Rakhna,,,,1998.0,170.0,"Drama,Romance",6.3,590
tt0207423,Donald Brittain: Filmmaker,,,,1995.0,94.0,"Biography,Documentary",7.8,7
tt0207432,Mario Salieri's Dracula,,,,1994.0,64.0,"Adult,Horror",6.1,380
tt0207434,Dream Parlor,,,,1999.0,98.0,Sci-Fi,7.0,48
tt0207481,Freshmen,,,,1999.0,121.0,Drama,8.1,60
tt0207499,Grizzly Adams and the Legend of Dark Mountain,,,,1999.0,98.0,"Adventure,Western",5.1,110
tt0207500,Gros coeur,,,,1991.0,91.0,inconnus,7.3,17
tt0207501,The Guardian,,,,2000.0,100.0,"Action,Thriller",4.2,46
tt0207513,Hindustan Ki Kasam,,,,1999.0,146.0,"Action,Drama",3.5,656
tt0207524,How to Kill Your Neighbor's Dog,,,,2000.0,107.0,"Comedy,Drama",6.8,3614
tt0207554,Italian Movie,,,,1995.0,95.0,Drama,4.5,175
tt0207576,Leather Wings,,,,1996.0,83.0,"Comedy,Drama",6.4,14
tt0207585,Lloyd,,,,2001.0,74.0,"Comedy,Drama,Family",5.9,744
tt0207626,Naukar Ki Kameez,,,,1999.0,104.0,Drama,7.0,35
tt0207631,Nostradamus,,,,2000.0,88.0,"Action,Adventure,Sci-Fi",4.4,690
tt0207635,Ocean Park,,,,2002.0,100.0,Thriller,6.5,62
tt0207638,Here's to Life!,,,,2000.0,94.0,Drama,5.5,136
tt0207648,The Passerby,,,,1995.0,58.0,inconnus,8.0,11
tt0207676,Prima del tramonto,,,,1999.0,95.0,Drama,6.6,108
tt0207687,Q: The Movie,,,,1999.0,82.0,Comedy,4.7,129
tt0207738,The Silent Feminists: America's First Women Directors,,,,1993.0,45.0,Documentary,6.1,26
tt0207745,"A Girl, Three Guys, and a Gun",,,,2000.0,85.0,"Comedy,Drama",4.6,259
tt0207776,Das Tal der Schatten,,,,1999.0,93.0,Mystery,4.5,79
tt0207826,The Water Game,,,,2002.0,106.0,"Action,Comedy,Drama",5.7,37
tt0207839,Troublesome Night 3,,,,1998.0,99.0,"Comedy,Horror",5.2,152
tt0207853,Un ángel para los diablillos,,,,1993.0,82.0,"Action,Comedy,Family",5.4,12
tt0207943,1999 Madeleine,,,,1999.0,86.0,"Comedy,Romance",5.7,173
tt0207964,An ju,,,,1997.0,102.0,Drama,7.1,29
tt0207988,The Sleepy Time Gal,,,,2001.0,108.0,Drama,6.0,418
tt0207998,Better Living Through Circuitry,,,,1999.0,85.0,"Documentary,Music",7.0,452
tt0208003,Big Momma's House,,,,2000.0,99.0,"Action,Comedy,Crime",5.2,88772
tt0208017,Broke Even,,,,2000.0,94.0,"Crime,Drama,Romance",7.8,45
tt0208021,The Pig's Retribution,,,,1999.0,118.0,Drama,6.2,35
tt0208026,A Chinese in a Coma,,,,2000.0,108.0,Comedy,5.7,1218
tt0208030,Calles sangrientas,,,,1990.0,84.0,Crime,4.6,7
tt0208032,Canone inverso - Making Love,,,,2000.0,107.0,Drama,7.1,1232
tt0208035,Certain Guys,,,,1999.0,107.0,"Comedy,Drama",6.4,103
tt0208037,The Chaos Factor,,,,2000.0,95.0,"Action,Drama,Thriller",4.7,437
tt0208050,Chump Change,,,,2000.0,89.0,"Comedy,Romance",5.5,403
tt0208069,Coo: Come from a Distant Ocean Coo,,,,1993.0,116.0,"Action,Animation,Family",7.1,101
tt0208088,El Desquite,,,,1999.0,120.0,Drama,6.6,160
tt0208092,Snatch,Brad Pitt,,,2000.0,104.0,"Comedy,Crime",8.2,882927
tt0208094,God Only Knows,,,,1994.0,90.0,Documentary,7.5,62
tt0208095,Dirt,,,,1999.0,52.0,inconnus,7.5,8
tt0208098,Divided Highways: The Interstates and the Transformation of American Life,,,,1997.0,87.0,"Documentary,History",7.2,32
tt0208100,Dois Córregos: Verdades Submersas no Tempo,,,,1999.0,112.0,Drama,6.7,196
tt0208104,The Doorman,,,,1999.0,92.0,"Action,Adventure",6.2,138
tt0208115,Días de combate,,,,1994.0,95.0,"Action,Crime,Drama",5.4,33
tt0208127,Eternal Memory: Voices from the Great Terror,,Meryl Streep,,1998.0,82.0,"Documentary,History,War",6.0,48
tt0208159,Flat Out,,,,1999.0,96.0,Drama,6.3,187
tt0208176,Fallen Angels Paradise,,,,1999.0,79.0,"Comedy,Drama",6.9,310
tt0208178,Moonlight Whispers,,,,1999.0,100.0,"Drama,Romance",6.9,951
tt0208181,Todo el poder,,,,2000.0,105.0,Crime,6.6,1168
tt0208188,Big Feelings,,,,1999.0,115.0,"Comedy,Drama",6.8,9
tt0208190,Grüne Wüste,,,,1999.0,93.0,Drama,7.2,272
tt0208196,Happy Accidents,,,,2000.0,110.0,"Comedy,Romance",7.2,10084
tt0208198,Hassel: There Is No Mercy!,,,,2000.0,107.0,"Action,Thriller",5.2,455
tt0208204,Hidden Passion,,,,2000.0,93.0,"Romance,Thriller",4.3,127
tt0208210,"Stories of Love, Madness and Death",,,,1996.0,100.0,Drama,5.8,9
tt0208223,Immer Ärger mit Nicole,,,,1992.0,89.0,Comedy,1.4,23
tt0208225,In flagranti,,,,1991.0,67.0,Drama,4.8,36
tt0208242,Juliette of the Herbs,,,,1998.0,75.0,Documentary,9.0,52
tt0208246,The Last Stop,,,,1990.0,77.0,Drama,7.2,21
tt0208261,The Life and Times of Hank Greenberg,,,,1998.0,90.0,"Biography,Documentary,Sport",7.6,806
tt0208288,El Medina,,,,1999.0,108.0,Drama,6.6,291
tt0208298,The Miracle Maker,Ralph Fiennes,,,2000.0,90.0,"Animation,Biography,Drama",7.1,1690
tt0208348,Peau d'homme coeur de bête,,,,1999.0,100.0,"Drama,Mystery",6.1,294
tt0208349,Les gens qui s'aiment,,,,1999.0,90.0,"Comedy,Drama,Romance",4.9,124
tt0208388,Queens of the Big Time,,,,1996.0,75.0,Documentary,8.2,8
tt0208393,Random Acts of Violence,,,,1999.0,77.0,"Action,Crime",5.5,142
tt0208394,Wounded Land,,,,1999.0,94.0,Drama,4.3,258
tt0208412,Confessions of a Florist,,,,2003.0,95.0,"Comedy,Drama",6.8,34
tt0208480,La sposa di San Paolo,,,,1990.0,88.0,"Drama,Mystery,Romance",6.4,8
tt0208491,Ginostra,,,,2002.0,139.0,"Crime,Drama",4.6,782
tt0208495,Taken,,,,1999.0,98.0,"Drama,Thriller",5.3,173
tt0208522,Three Days in Greece,,,,1991.0,90.0,Documentary,7.8,22
tt0208554,Life Doesn't Scare Me,,,,1999.0,111.0,Comedy,6.9,273
tt0208590,The Uprising,,,,1999.0,100.0,Drama,5.4,124
tt0208594,Zapico,,,,1996.0,100.0,"Crime,Thriller",5.1,10
tt0208599,Zolotoy tuman,,,,1994.0,70.0,"Crime,Romance",2.4,12
tt0208606,The Third Page,,,,1999.0,92.0,Drama,7.3,4088
tt0208655,En face,,,,2000.0,90.0,Thriller,5.0,393
tt0208658,A domani,,,,1999.0,100.0,Comedy,5.9,115
tt0208675,Compassionate Sex,,,,2000.0,109.0,Comedy,7.0,1308
tt0208676,Sex Files: Alien Erotica,,,,1998.0,99.0,Sci-Fi,5.4,496
tt0208679,Amazing World,,,,1999.0,90.0,inconnus,5.3,16
tt0208680,Un amico magico: il maestro Nino Rota,,,,1994.0,54.0,"Biography,Documentary",6.1,37
tt0208682,Amarsi può darsi,,,,2001.0,95.0,inconnus,6.3,56
tt0208694,"Augustin, King of Kung-Fu",,,,1999.0,89.0,Comedy,6.5,436
tt0208697,The Awakening of Gabriella,,,,1999.0,93.0,Drama,4.7,505
tt0208726,La beauté du monde,,,,1999.0,53.0,Comedy,7.5,16
tt0208727,Bellini's Drive,,,,1998.0,71.0,Documentary,7.0,107
tt0208783,Bye Bye Blue Bird,,,,1999.0,97.0,"Comedy,Drama",6.4,589
tt0208866,Mission,,,,2001.0,89.0,inconnus,6.6,45
tt0208870,Cóndor Crux,,,,2000.0,88.0,"Adventure,Animation,Sci-Fi",4.0,145
tt0208871,The Conmen in Vegas,,,,1999.0,93.0,Comedy,5.4,561
tt0208874,The Contender,,Joan Allen,,2000.0,126.0,"Drama,Thriller",6.9,24684
tt0208883,Desire,,,,2000.0,97.0,"Drama,Romance,Thriller",6.0,105
tt0208887,Dancing on Pearls,,,,1998.0,51.0,Documentary,8.0,10
tt0208889,To and Fro,,,,2000.0,92.0,"Crime,Drama",6.7,89
tt0208899,Diary of a City Priest,,,,2001.0,77.0,Drama,5.5,182
tt0208910,The Doghouse,,,,2000.0,93.0,Thriller,8.0,23
tt0208911,The King Is Alive,,,,2000.0,110.0,Drama,6.3,1973
tt0208932,Eileen Is a Spy,,,,1998.0,74.0,inconnus,7.2,10
tt0208942,Falling Through,,,,2000.0,96.0,"Crime,Thriller",4.3,182
tt0208948,Feeling Sexy,,,,1999.0,50.0,"Comedy,Drama",6.1,171
tt0208988,Get Carter,,,,2000.0,102.0,"Action,Crime,Drama",5.1,35747
tt0208990,The Son's Room,,,,2001.0,99.0,Drama,7.3,20966
tt0208993,Downtown 81,,,,2000.0,72.0,"Comedy,Drama,Music",6.9,1549
tt0208995,Lies,,,,1999.0,112.0,"Drama,Romance",5.5,1518
tt0208996,Golden Threads,,,,1999.0,60.0,Documentary,7.5,9
tt0208997,Goomer,,,,1999.0,80.0,"Animation,Comedy,Sci-Fi",4.0,200
tt0208998,Got 2b There,,,,1998.0,88.0,Documentary,6.8,8
tt0209000,The Grace of God,,,,1998.0,75.0,Drama,6.6,33
tt0209020,Dying on the Edge,,,,2001.0,85.0,Drama,4.4,77
tt0209037,Everybody's Famous!,,,,2000.0,97.0,"Comedy,Drama,Music",6.9,3306
tt0209043,Inferno,,,,1999.0,95.0,"Action,Crime,Thriller",6.0,306
tt0209045,Les infortunes de la beauté,,,,1999.0,81.0,Comedy,5.7,43
tt0209046,Innocent,,,,1999.0,99.0,Drama,6.2,22
tt0209049,"Ione, Fly Up to Heaven",,,,1999.0,99.0,"Comedy,Drama",5.2,10
tt0209055,Janice Beard,,,,1999.0,81.0,Comedy,6.0,366
tt0209077,Ken Park,,,,2002.0,93.0,Drama,5.8,30398
tt0209086,Koroli i kapusta,,,,1996.0,52.0,Animation,4.5,30
tt0209109,Fourplay,,,,2001.0,87.0,Comedy,4.9,693
tt0209124,Major Rock,,,,1999.0,83.0,"Action,Drama",5.5,109
tt0209142,"Mein Vater, der Gastarbeiter",,,,1995.0,52.0,Documentary,7.0,8
tt0209144,Memento,,Carrie-Anne Moss,Christopher Nolan,2000.0,113.0,"Mystery,Thriller",8.4,1281254
tt0209163,The Mummy Returns,,Rachel Weisz,,2001.0,130.0,"Action,Adventure,Fantasy",6.4,337833
tt0209174,Nobody Knows Anybody,,,,1999.0,108.0,"Drama,Thriller",5.9,2560
tt0209180,Sky Hook,,,,2000.0,95.0,"Drama,War",8.1,4883
tt0209187,Nordrand,,,,1999.0,103.0,Drama,7.1,584
tt0209188,Not Afraid to Say...,,,,1999.0,89.0,"Comedy,Romance",5.7,89
tt0209189,Not One Less,,,,1999.0,106.0,Drama,7.7,9125
tt0209223,Keep It Quiet,,,,1999.0,105.0,Drama,6.1,574
tt0209253,The Private Public,,,,2001.0,90.0,"Comedy,Drama",4.2,78
tt0209263,Pyaar Koi Khel Nahin,,,,1999.0,165.0,"Drama,Romance,Thriller",3.6,453
tt0209279,Return to the Secret Garden,,,,2000.0,90.0,"Adventure,Family",5.4,179
tt0209280,Empty Days,,,,1999.0,105.0,"Drama,Romance",6.8,340
tt0209296,S.O.S.,,,,1999.0,90.0,Comedy,6.0,290
tt0209320,Sinful Obsession,,,,1999.0,90.0,Drama,5.0,285
tt0209322,Skipped Parts,,,,2000.0,100.0,"Comedy,Drama,Romance",6.3,3563
tt0209368,Strange Planet,,Naomi Watts,,1999.0,96.0,"Comedy,Romance",5.6,971
tt0209428,Totally Confused,,,,1998.0,88.0,Comedy,5.5,197
tt0209445,Tydzien z zycia mezczyzny,,,,1999.0,89.0,"Comedy,Drama",6.7,382
tt0209455,Untersuchung an Mädeln,,,,1999.0,90.0,inconnus,5.9,78
tt0209463,The Wind Will Carry Us,,,,1999.0,118.0,Drama,7.4,11732
tt0209464,Villa des roses,,Julie Delpy,,2002.0,118.0,"Drama,Romance,War",6.2,469
tt0209475,The Wedding Planner,,,,2001.0,103.0,"Comedy,Romance",5.3,84231
tt0209485,Winter Lily,,,,2000.0,86.0,"Crime,Mystery,Thriller",5.2,144
tt0209486,Wish You Were Dead,,,,2001.0,100.0,"Comedy,Crime,Thriller",4.9,487
tt0209885,The Closed Doors,,,,1999.0,107.0,Drama,6.7,329
tt0209898,Adwa,,,,1999.0,97.0,"Documentary,Drama,War",8.0,63
tt0209907,Allah Tantou,,,,1992.0,62.0,Documentary,6.6,44
tt0209912,Un amore,,,,1999.0,97.0,Romance,7.3,189
tt0209919,Aspen,,,,1991.0,146.0,Documentary,6.9,98
tt0209923,Autunno,,,,1999.0,95.0,Comedy,5.5,74
tt0209928,Ballet,,,,1995.0,170.0,Documentary,7.5,92
tt0209933,Beau travail,,,,1999.0,92.0,"Drama,War",7.3,13386
tt0209941,The Good Bastard,,,,2001.0,130.0,Drama,6.2,89
tt0209944,The Blur of Insanity,,,,1999.0,86.0,Comedy,6.7,104
tt0209950,Bye Bye Africa,,,,1999.0,86.0,"Documentary,Drama",6.5,180
tt0209958,The Cell,,,,2000.0,107.0,"Crime,Horror,Sci-Fi",6.4,106389
tt0209973,A Civilized People,,,,1999.0,97.0,"Comedy,Drama",7.4,120
tt0210000,The Devil's Keep,,,,1995.0,110.0,"Action,Adventure,Thriller",5.1,58
tt0210016,Man in the Box,,,,1994.0,100.0,"Comedy,Fantasy",7.1,48
tt0210028,"Enzo, domani a Palermo!",,,,1999.0,68.0,Documentary,7.1,116
tt0210038,Women with Open Eyes,,,,1994.0,52.0,Documentary,6.4,69
tt0210043,Time of Darkness,,,,1991.0,104.0,"History,Mystery,Thriller",5.4,107
tt0210056,Fuks,,,,1999.0,86.0,"Comedy,Crime",5.9,1116
tt0210065,Gangster No. 1,,,,2000.0,103.0,"Crime,Drama,Thriller",6.7,14346
tt0210070,Ginger Snaps,,,,2000.0,108.0,"Drama,Fantasy,Horror",6.8,49954
tt0210074,Il giorno del giudizio,,,,1994.0,120.0,"Crime,Mystery",7.0,10
tt0210075,Girlfight,,,,2000.0,110.0,"Drama,Sport",6.7,11251
tt0210090,Hacks,,,,1997.0,60.0,Documentary,7.3,19
tt0210094,Happy Campers,,,,2001.0,94.0,Comedy,5.4,2819
tt0210098,Herstory of Porn: Reel to Real,,,,1999.0,69.0,"Adult,Documentary,History",6.5,47
tt0210109,Man of My Life,,,,1999.0,84.0,Comedy,5.6,27
tt0210112,I Like to Play Games Too,,,,1999.0,96.0,"Drama,Romance,Thriller",4.9,426
tt0210130,"Jails, Hospitals & Hip-Hop",,,,2000.0,90.0,"Comedy,Documentary,Drama",7.8,68
